symbol	Uninfected_12.FPKM	SC35M_wt_12.FPKM	uninfected_12_SC35M_wt_12.logfc	uninfected_12_SC35M_wt_12.qvalue
RP11-128P17.2	0	0	0	1
CTB-30L5.1	0.0371092	0	-Inf	1
CTD-3162L10.1	0	0.00536237	Inf	1
CTD-2540B15.10	0	0	0	1
RP11-486P11.1	0	0	0	1
AC005336.4	0.851757	0.638962	-0.414711	0.518396
RP11-456O19.2	0	0	0	1
RP11-15A1.3	0.0525356	0.0113589	-2.20947	1
UQCR11	30.7278	41.5166	0.434143	0.382547
PTGES3L	2.58051	2.79732	0.116388	0.942926
RP11-760L24.1	0	0	0	1
CTD-2659N19.10	5.60177	7.25686	0.373463	0.954853
AC006130.3	0	0.0785832	Inf	1
RP1-212G6.7	11.6771	13.252	0.182528	0.896991
CTD-2246P4.1	0	0.0203326	Inf	1
RP11-866E20.1	0	0	0	1
CTB-75G16.3	0	0.212884	Inf	1
CTD-2562J15.1	5.36489E-09	0.000000177	5.04388	1
RP11-64C12.8	0.105194	0	-Inf	1
RP11-10K17.6	0	0	0	1
RP11-165E7.1	0	0.0106732	Inf	1
AC005256.1	5.12611	8.361	0.705813	0.26181
RP11-1094M14.5	0	0.0195754	Inf	1
RP11-434D2.3	0	0	0	1
RP11-64C12.2	0	0	0	1
RP11-127I20.5	0	0.0239438	Inf	1
RP11-666A8.9	0.0577535	0.0448126	-0.366003	1
RP11-820I16.1	0.523542	0.349749	-0.581987	1
CTB-175E5.4	4.12276	6.0357	0.54991	0.318912
CTC-400I9.2	0	0	0	1
CTC-510F12.2	0.620774	1.10641	0.833747	0.805245
AC079005.2	0	0.0107712	Inf	1
RP11-666A8.11	0	0	0	1
RP11-15J10.9	0	0	0	1
AC131056.6	0	0	0	1
RP11-115N12.1	0	0	0	1
CTC-499B15.8	0	0	0	1
AC005789.9	0.566562	0.332513	-0.768823	1
CTD-2630F21.2	0	0.0113871	Inf	1
CTB-25B13.9	2.58913	3.63331	0.488819	0.805716
CTD-2105E13.13	0.201362	0.882057	2.13108	0.533448
CTC-360P9.5	0	0	0	1
CTD-2319I12.5	0	0.0412664	Inf	1
CTD-2537I9.13	0.400844	0.18679	-1.10163	0.826449
RP11-309E23.2	0	0	0	1
RP11-325K19.1	0	0.0387103	Inf	1
NTF6G	0	0	0	1
ILF3-AS1	4.46776	7.99417	0.839396	0.000538752
RP11-846C15.2	0	0	0	1
RP11-686D22.7	0	0	0	1
AC010510.2	0	0	0	1
TBC1D3P1-DHX40P1	0.110114	0.0614975	-0.840395	1
CTD-2369P2.4	143.763	134.368	-0.0975069	0.927538
CTD-3116E22.4	1.66888	2.60386	0.641775	0.496396
AC011526.1	0	0	0	1
RP11-861E21.1	0	7.98987	Inf	1
CTD-2378E21.1	0	0	0	1
CTD-2587H24.4	0.380027	0.249249	-0.608517	0.904191
AC008993.2	2.58964	2.64649	0.0313274	0.974589
RP11-839G9.1	2.59499	3.39445	0.387446	0.806156
AF038458.4	0	0	0	1
CTB-129P6.11	0.541277	0.281994	-0.940706	1
CTD-3064H18.2	0	0	0	1
RP11-64C12.7	0	0	0	1
AC010525.4	0	0.357823	Inf	0.437647
CTB-91J4.1	0.510743	0.599888	0.232098	0.94791
RPL10P15	0.897702	1.55348	0.791193	0.883332
AD000671.6	0.0712223	0.169207	1.24838	1
CTD-2020K17.1	10.7611	9.80422	-0.134351	0.962833
AC004490.1	0.00761903	0.0252765	1.73012	1
CTD-2357A8.3	10.1313	14.4036	0.507608	0.0252472
CTD-3113P16.5	8.0517	7.09599	-0.18229	0.896991
CTB-31O20.6	0.104934	0.054844	-0.936069	1
RP11-795F19.5	0.485618	0.26341	-0.882513	0.623619
RNF157-AS1	0	0	0	1
OR1AC1P	0	0	0	1
CTD-2540B15.9	0.19944	0.0998734	-0.997781	1
RP11-332H18.5	0.0544299	0	-Inf	1
HMGB3P27	0	0.0382659	Inf	1
AC011518.2	0	0	0	1
RP11-146N18.1	0	0	0	1
AD000091.3	0	0	0	1
RP11-53B2.3	0	0	0	1
RP11-15K2.2	0	0	0	1
AC005954.3	0.821784	0.329973	-1.31641	0.856724
AC005262.3	0.111339	0.200958	0.851941	1
RP11-322E11.6	0.14315	1.20846E-18	-56.7171	1
CTB-31O20.8	0.691492	0.594933	-0.216986	0.973542
CTD-3162L10.5	0	0	0	1
RP11-677O4.6	2.11964	3.10363	0.550136	0.893053
AC067968.3	0	0	0	1
AC006116.14	0	0	0	1
RP11-383D22.1	0	0	0	1
CTC-548K16.1	5.17589	4.80831	-0.106279	0.838404
AC005777.3	0	0	0	1
CTC-550B14.6	44.6956	48.3068	0.112095	0.983809
RP11-411B10.2	0.0363474	0.0784811	1.11049	1
hsa-mir-2117	0.0412815	0.0521085	0.336022	1
CTD-2528L19.6	0.548857	0.719282	0.390127	0.556549
RP11-325K19.5	0	0	0	1
OR1M4P	0	0	0	1
TPMTP1	0	0.0245889	Inf	1
CTB-54O9.9	0.457207	0.558352	0.288329	0.94189
AC004528.5	0	0	0	1
AC005391.2	0.712713	0	-Inf	1
RP11-1072C15.4	0.0826787	0.12665	0.615258	1
AC005943.5	2.46971	2.68696	0.121633	0.734056
RP11-815J4.4	0	0	0	1
AC084219.3	0.0644868	0.0280367	-1.20169	1
AC005336.1	0	0	0	1
RP11-78A19.3	41.7408	43.9633	0.0748421	0.933069
RP11-527L4.5	0.0252438	0.0252827	0.00221929	1
RP11-687F6.1	0.0688273	0.0828188	0.266979	1
RP11-318A15.7	1.52658E-189	2.28621E-217	-92.4313	1
CTB-55O6.12	2.8307	2.48751	-0.186459	0.932192
CALM2P1	0	0	0	1
CTC-260F20.5	0.339438	0	-Inf	1
RP11-397A16.3	0	0	0	1
CTC-512J12.6	0.300787	2.81132E-09	-26.6729	1
CTC-510F12.4	0	0	0	1
RP11-879F14.1	0	0	0	1
CTB-179K24.3	8.15943	8.79861	0.108808	0.940602
RP11-756J15.3	0	0	0	1
CTC-260F20.7	0.23494	0	-Inf	1
ZNF763	0.205558	0.213319	0.0534708	1
AC007136.1	0	0	0	1
RP11-428O23.1	0	0	0	1
RP11-382N13.5	0	0	0	1
AC010525.6	0.517023	0.902638	0.803918	0.894435
RP1-200G19.1	0	0	0	1
PTP4A2P1	1.33759	1.48464	0.150473	0.940574
RP11-767C4.1	0	0	0	1
CTC-512J12.4	1.08329E-26	1.03901E-47	-69.8207	1
ATP5LP7	0	0.291848	Inf	1
AC002314.4	0	0	0	1
RP11-15A1.2	0.0783952	0.0460099	-0.768823	1
AC006116.12	0	0	0	1
RP11-116O18.3	0	0	0	1
RP1-193H18.2	1.04224	1.34996	0.373228	0.154369
RP11-813F20.4	0	0	0	1
CTC-429L19.3	0.828909	0.158007	-2.39122	0.734457
RP11-798G7.6	1.3384	1.27061	-0.0749906	0.983545
RP11-861E21.2	0.148234	0.163551	0.141857	1
AC005624.2	0	0	0	1
RP11-797E24.3	0	0	0	1
SNRPGP4	2.59138	2.68546	0.0514458	1
AC011518.1	0	0	0	1
AC005954.4	0.132945	0.0809654	-0.715448	1
LCN6	0	0.0257674	Inf	1
RP11-264B14.1	0.0650808	0	-Inf	1
RP11-693L9.2	0	0	0	1
CTD-2588C8.6	0.0200295	0.0723036	1.85194	1
RP5-1067M6.3	0.173446	0.187918	0.115616	1
CTD-2659N19.9	0.0993838	0.107676	0.115616	1
AC007773.2	0.270945	0.471023	0.797797	0.695926
CTC-265F19.3	0.0549695	0	-Inf	1
RP11-685A21.1	0	0	0	1
AC010642.1	0.414393	0.634864	0.615447	0.660532
RP11-88I18.4	0	0	0	1
AC005336.5	0	0	0	1
AC010504.2	0.5107	0.725621	0.50674	0.910101
CTC-260E6.9	0	0	0	1
CTD-2132N18.2	0.850935	0.571645	-0.573929	0.936562
RP11-194N12.2	0.0501033	0.0539986	0.108018	1
AC005597.1	0	0	0	1
AC005498.4	0	0	0	1
RP11-383D22.2	0.151321	7.21819E-14	-40.931	1
RP11-126O1.5	0.250964	0.165293	-0.602455	1
RP11-640I15.2	0	3.73684E-36	Inf	1
IER3IP1	2.61588	0.00644686	-8.66449	0.521564
RP11-376M2.2	0.021647	0.0233528	0.10943	1
AC005786.5	0	0	0	1
CTB-31O20.9	2.22956	2.65237	0.250523	0.776894
RP11-54A1.2	0	0	0	1
CTB-184G21.1	0	0	0	1
ZNF861P	0	0	0	1
RP11-618P17.3	1.86735	2.304	0.303144	0.963643
AC092299.6	0.0418919	0.0554952	0.40569	1
AC093074.1	0	0	0	1
RP11-794M8.1	0	0	0	1
AC011524.3	0	0	0	1
CYP4F10P	0	0	0	1
AC069278.4	0.654485	0.765503	0.226047	0.879913
AC005307.3	0.014236	0	-Inf	1
CTB-31O20.4	2.1476	2.29061	0.0930083	0.978169
CTD-2085J24.5	0	0	0	1
RP11-798G7.7	0.061421	0.0209401	-1.55247	1
RP11-64C12.6	0.0459279	0	-Inf	1
CTD-2319I12.4	2.07052	3.65377	0.819395	0.00666586
RP11-973H7.3	0.314235	0.688566	1.13175	0.888157
RP11-118B18.2	0	0	0	1
AC139100.3	0.213633	0.184176	-0.21405	1
RP11-712C7.1	0	0	0	1
RP11-209M4.1	0.00976659	0.0392155	2.0055	1
CTD-2162K18.5	0.0243177	0	-Inf	1
CTB-50L17.5	0.0316318	0.037369	0.240466	1
RP11-1151B14.4	0.23977	0.173569	-0.466143	1
CTC-448F2.3	0	0	0	1
CTD-2008P7.9	0	0.00417974	Inf	1
CTD-2162K18.4	0	0	0	1
RAB5C	3.0388	6.50694	1.09848	0.764291
CTC-232P5.3	0	0	0	1
RP11-75C10.7	0	0	0	1
CTC-459F4.6	0.885203	0.369487	-1.26048	0.753975
CTC-550B14.7	10.6672	8.90456	-0.260565	0.921712
AC004475.1	0.035236	0.0155179	-1.18312	1
CTD-3199J23.4	0	0.0285472	Inf	1
AC007204.2	0	0	0	1
RP11-2N1.1	0	0	0	1
AC139100.2	2.04932	2.78302	0.441505	0.369939
RP11-686D22.2	0	0	0	1
RP5-1052I5.1	0.04097	0.0342248	-0.259528	1
CTC-543D15.3	0.0301323	0.0282446	-0.0933376	1
CTD-2006C1.12	0.101001	0.0596597	-0.759534	1
CTD-2562J15.6	0.105074	0.0366608	-1.5191	1
AC009005.3	471.738	418.998	-0.171043	0.583286
CTD-2342J14.6	0.214157	0.533798	1.31763	0.532235
MAP3K14-AS1	0.904191	1.18621	0.391666	0.855972
RP11-879F14.2	0.0544994	0	-Inf	1
RP11-332H18.4	2.08278	8.28463	1.99192	0.0115022
RP11-793H13.10	0.187122	9.52067E-30	-93.9888	1
CTB-129P6.4	1.38664	1.36681	-0.0207763	0.987196
AC005306.3	3.16177	2.81998	-0.165051	0.965667
RP11-397A16.1	0.548942	0.762864	0.474771	0.845696
RP5-951N9.2	0	0	0	1
RP11-794M8.2	0	0	0	1
RP11-567M16.1	0.0179646	0.00588586	-1.60983	1
RP13-890H12.2	5.86711	4.12593	-0.507929	0.330029
CTD-2623N2.11	0.0206275	0.114374	2.47111	1
AC092192.1	0.0414444	0.0304052	-0.446856	1
CTB-186G2.1	0.217395	0.430533	0.985804	0.763253
RP11-703I16.2	0	0	0	1
RP11-8H2.1	0	0	0	1
CTD-2319I12.3	0	0.0371291	Inf	1
CTD-2540B15.8	0.0255855	0.0487001	0.928602	1
AC006116.19	0	0.0414677	Inf	1
CTB-66B24.1	0	0	0	1
AC005265.1	0	0	0	1
RPL23AP77	0	0	0	1
RP11-178C3.2	0.0947315	0.208242	1.13635	1
CTD-2369P2.12	7.052	6.82638	-0.0469115	0.973035
AC004637.1	0.109722	0	-Inf	1
CTD-3113P16.7	0	0	0	1
RP11-333J10.2	0	0	0	1
AF038458.2	0.0608515	0.0479191	-0.34469	1
AC004510.3	124.887	118.9	-0.0708816	0.960545
CTD-2630F21.1	1.12287	0.93294	-0.26734	0.786076
OR4G1P	0	0	0	1
RP11-99A1.2	0	0	0	1
RP11-1094M14.7	0.0110588	0	-Inf	1
RP11-142I20.1	0	0	0	1
AC104532.2	4.26536E-24	0.0716633	73.831	1
RP11-686D22.6	0	0	0	1
RP11-879F14.3	0	0	0	1
CTB-25B13.12	12.316	11.7589	-0.0667796	0.948872
RP11-178C3.1	0	0.406843	Inf	0.507071
CTD-2528L19.3	1.94914	0.819176	-1.25059	0.86598
AC005780.1	0	0	0	1
RP11-1094M14.11	6.75343	11.0046	0.704412	0.000538752
SCARNA17	0	0	0	1
SLC25A1P5	6.42398	8.15815	0.344776	0.454533
RP11-411B10.5	0	0	0	1
RP11-397A16.2	0	0	0	1
AC015849.14	0	0.0615864	Inf	1
CTD-2008L17.1	0	0.0457995	Inf	1
AC002398.12	0	0	0	1
AC131056.5	0	0	0	1
AC005258.3	0.486269	0.625459	0.363161	0.936523
CTD-2596O15.1	0.400574	0.451311	0.172054	1
RP11-677O4.7	0.00704598	0	-Inf	1
CTD-2534I21.8	0	0.0137294	Inf	1
CTB-60B18.6	0.0262757	0.0103471	-1.3445	1
RP11-773H22.2	0	0	0	1
CTC-782O7.1	0	0	0	1
KB-7G2.9	0.0377118	0.0436563	0.211173	1
CTD-2081K17.1	0	0	0	1
RP11-242D8.3	15.4879	18.0317	0.219393	0.969706
RP11-640A1.3	0	0	0	1
RP11-552F3.10	0.287977	0.209239	-0.460801	1
CTC-499B15.4	0.00299669	0.00385558	0.363577	1
CTB-39G8.3	0.816946	0.775464	-0.0751797	0.983295
CTD-2293H3.2	0.104822	0.115933	0.145357	1
EIF5AP3	0	0	0	1
AC015849.13	0.0690624	0.16824	1.28455	1
CTB-179K24.4	2.8461E-11	5.5919E-20	-28.923	1
RP11-686D22.9	0	0	0	1
RP1-178F10.3	11.3181	10.7984	-0.0678069	0.920185
SH3GL1P3	0.785667	1.03279	0.394554	0.77864
CTD-2162K18.3	0.0044899	0.021183	2.23815	1
RP11-749H17.2	0	0	0	1
RP11-323N12.1	0.723295	0.640045	-0.176411	0.94118
RP11-411B10.3	0.0885996	0.277248	1.6458	1
AC004528.3	0	0	0	1
RP11-1094M14.12	0	0	0	1
ZNF585B	0.263695	0.301351	0.192577	1
LOC100421166	0	0	0	1
CTD-3162L10.4	0	0	0	1
RP11-47L3.1	0	0	0	1
KCNJ2-AS1	0.0133239	0.0140326	0.0747688	1
RP11-53B2.5	0	0	0	1
UPK3BL	2.35657	2.49405	0.0818054	0.922384
RP11-1094M14.8	0	0	0	1
CTD-2623N2.3	0	0	0	1
RP11-712C7.2	0	0	0	1
AC005330.2	0.411914	0.399102	-0.0455856	0.989053
CTD-2231E14.5	0	0	0	1
LINC00669	1.41448	1.11204	-0.347068	0.224239
CTB-186G2.4	0	0	0	1
ATP5LP6	0	0	0	1
CTC-400I9.3	0	0	0	1
CTC-548K16.5	447.138	271.952	-0.717369	0.55519
RP11-697E22.3	0.0554408	0	-Inf	1
CTD-2086O20.3	0	0	0	1
RP11-325K19.2	0	0	0	1
CTC-260E6.6	2.73194	2.61187	-0.0648384	0.951886
RP11-1072C15.3	0	0	0	1
CTB-50L17.14	0	5.59158E-07	Inf	1
CTD-2240E14.4	0.180615	0.146005	-0.306898	1
AF038458.5	0	0	0	1
CTC-459F4.7	0	0	0	1
RP11-635N19.1	1.00247	1.45889	0.541309	0.892115
RP11-1151B14.3	0	0	0	1
CYP4F9P	0	0	0	1
RP11-691H4.3	0	0	0	1
CTB-175E5.7	0.0877093	0.226149	1.36647	1
AC074212.6	3.20752	2.41704	-0.408218	0.937264
RP11-845C23.3	0.696676	0.999502	0.520721	0.884143
RP11-873E20.1	0.0300008	0.195925	2.70723	1
AC006130.4	0.23175	0.232107	0.00221929	1
RP11-456O19.5	0	0	0	1
RP11-325K19.3	0	0	0	1
RP11-396N11.1	0	0	0	1
RP11-619L19.2	0	0	0	1
AD000864.5	0.13409	0	-Inf	1
RP11-49I11.2	0.152026	0.129271	-0.233919	1
CTC-296K1.4	0	0.0698308	Inf	1
CTD-2189E23.2	0	0	0	1
CTD-2050I18.1	0	0	0	1
CTB-50L17.2	0	0	0	1
RP11-567M16.2	0	0	0	1
CTD-2518G19.3	0.106476	0.138621	0.380613	1
RP11-973H7.2	30.8088	30.6957	-0.00530657	0.991793
CTC-265F19.2	0	0	0	1
RP11-636O21.1	0	0	0	1
RP11-456K23.1	0.1529	0.0806907	-0.922112	1
CTC-503J8.2	0	0	0	1
CTD-2319I12.2	0.116079	0.156234	0.428601	1
CTC-239J10.1	0	0	0	1
CTC-444D3.7	0	0	0	1
CTC-559E9.6	0.544349	0.404088	-0.429862	0.806209
RP11-527L4.6	0	0	0	1
AC005498.3	0	0	0	1
CTD-2554C21.1	0.903013	0.427839	-1.07768	0.581693
AC005616.2	0	0.0360311	Inf	1
CTD-2265O21.3	0.146045	0.235357	0.688439	1
RP11-128P17.1	0	0	0	1
RP11-552F3.12	0.417182	0.636132	0.608651	0.880333
CTC-503J8.6	21.8256	18.3602	-0.249441	0.307415
RP11-289E15.1	0	0	0	1
AC006116.15	0	0	0	1
RP11-635N19.2	0.0234677	0	-Inf	1
RP11-104J23.2	0	0	0	1
RP11-559N14.5	5.58301	4.31239	-0.372554	0.774205
CTD-2057D4.2	0	0	0	1
AC005786.7	0.971537	1.61784	0.735725	0.880089
CTC-454I21.4	3.92531	3.17563	-0.305765	0.964431
AC002398.11	1.00822	1.66674	0.725221	0.83802
CTC-501O10.1	0.551581	0.290083	-0.927108	0.604688
RP1-37N7.5	2.13094E-06	4.36987E-05	4.35803	1
AC005391.3	0.0359909	0.0670393	0.897374	1
AC010641.1	0	0	0	1
RP11-813F20.1	0	0	0	1
CTB-39G8.2	0.4895	0.436714	-0.164622	1
VN2R11P	0	0.0285748	Inf	1
AC010649.1	0	0.12253	Inf	1
RP11-264B14.2	0	0.86079	Inf	1
CTD-2231E14.6	0	0	0	1
RP11-1018N14.5	0	0	0	1
AC004791.2	0	0.0845957	Inf	1
ZNF582-AS1	0.00824122	0	-Inf	1
RP11-78A19.2	0	0.0375082	Inf	1
RP11-49I11.3	1.13953	0.995848	-0.194446	0.958806
RP5-837J1.4	0.0348686	0	-Inf	1
CTC-425F1.4	1856.88	1639.1	-0.179972	0.920798
AC006116.27	0	0.0438265	Inf	1
CTB-186H2.1	0	0	0	1
RP11-120M18.5	0	0	0	1
RP11-866E20.3	0.00582553	0.00688213	0.240466	1
RP11-153A23.8	0	0	0	1
THEG5	0	0	0	1
RP11-13K12.5	0	0	0	1
APOC4	0	0.0155397	Inf	1
AC005944.2	4.58063	4.23843	-0.112015	0.940507
CTD-3064H18.6	0.262078	0.211914	-0.306515	1
RP11-1058G23.1	0	0	0	1
LOC440461	0	0.133202	Inf	1
AC005789.11	0.148599	0.166962	0.168093	1
CTC-548K16.6	0.107565	0.107032	-0.00716557	1
CTD-2538C1.2	2.73989	3.05556	0.157321	0.86984
RP11-126O1.4	0.17259	0.101946	-0.759534	1
CTC-398G3.6	1.87532E-73	2.50922E-60	43.6052	1
RP11-815J4.5	0.0159012	0	-Inf	1
CTC-268N12.3	0.0746874	0.0882337	0.240466	1
RP11-703I16.1	3.50805	4.82109	0.458688	0.359981
CTC-559E9.5	0.182527	0.115187	-0.664135	1
RNY4P13	0	0	0	1
CTC-518P12.6	0.708761	0.535932	-0.40325	0.951776
GLUD1P4	0	0	0	1
RP11-640A1.4	0	0	0	1
AC131056.3	0	0	0	1
CTC-360P9.4	0	0	0	1
CTD-3116E22.6	0	0	0	1
CTD-2373H9.5	0.0332753	0	-Inf	1
RP1-37N7.6	0	8.61376	Inf	1
CIRBP-AS1	9.17571	5.37049	-0.772766	0.763043
AC004790.5	0	0	0	1
FAM215A	0.505976	0.779788	0.624014	0.532568
NFE2L3P1	0.0658842	0.0932343	0.500927	1
CTB-32O4.2	0.230838	0.251684	0.124732	1
CTD-3194G12.1	0	0	0	1
CTD-2006C1.6	1.44902	1.526	0.0746773	0.9311
RP11-108P20.2	0	0.1597	Inf	1
CTC-550B14.8	0	0	0	1
RP11-53B2.4	0	0	0	1
RP11-845C23.2	0.011592	0.0258978	1.1597	1
CTC-296K1.3	0.0678875	0.0791134	0.220777	1
RP11-13K12.1	0	0	0	1
CTD-2587H24.1	0	0.0534015	Inf	1
ZNF285	0.100366	0.129453	0.367156	1
CTD-2043I16.1	0	0	0	1
CTC-325H20.4	0.768277	0.48131	-0.674659	0.854398
RP11-694H12.1	0	0	0	1
CTC-250I14.3	97.6517	113.374	0.215373	0.771391
RP11-622J9.1	0	0	0	1
RP11-861E21.3	0	0.0674918	Inf	1
CTD-2231E14.4	0	0	0	1
RP11-794C22.2	0	0	0	1
CTD-3252C9.4	9.73082	7.42251	-0.390653	0.00238261
RP11-373L24.1	2.40197	1.90389	-0.335266	0.12995
RP11-87G24.6	0	0	0	1
CTD-2621I17.6	0.00625775	0.0677687	3.4369	1
CTD-2537I9.12	5.16981	4.49352	-0.202265	0.975334
RPSAP57	0	0	0	1
RP11-178C3.6	0	0	0	1
AC004790.3	0	0	0	1
AC011524.1	0	0	0	1
RP11-53B2.1	0	0	0	1
AC006273.5	10.9214	9.59238	-0.187203	0.462985
SUV420H2	1.5033	1.2806	-0.231312	0.893781
MIR497HG	0.0888093	0.145466	0.711899	1
RP11-815J4.7	0	0	0	1
S1PR2	1.90793	1.71897	-0.150464	0.977508
RP11-87G24.5	0	0	0	1
AC005394.1	0	0	0	1
AC004799.3	0.0877074	0.339583	1.95299	1
RP11-138H8.7	0	0.0156175	Inf	1
RP11-380M21.2	0	0	0	1
RP11-697E22.1	0.0887403	0.386636	2.12331	0.720074
RP11-666A8.7	0	0.0770109	Inf	1
AC007229.3	0.706181	1.34662	0.931231	0.654685
AC005779.2	5.78914E-298	0	-Inf	1
RP11-666A8.8	0.253684	0.699157	1.46258	0.377404
RP11-686D22.4	0	0	0	1
RP11-229E13.2	0.813202	0.906731	0.157061	0.965976
AC006116.17	0.100532	0.170205	0.759613	1
CTC-482H14.5	0	0.179601	Inf	1
AC005264.2	0.0289627	0.0756039	1.38426	1
CTD-2528L19.4	5.81292E-17	4.66397E-34	-56.7905	1
AC008992.2	0	0	0	1
RP11-686D22.10	0	0	0	1
CTD-2085J24.3	0	0	0	1
CTC-379B2.4	0	0	0	1
RP11-618K16.4	0	0	0	1
RP11-383M4.6	0	0	0	1
RP11-173A16.1	0.025255	0.0934013	1.88688	1
HS2ST1	0.0117038	0.045101	1.94618	1
CTC-421K24.1	0	0.149037	Inf	1
CTC-503J8.4	0	0	0	1
RP11-128P17.3	0	0	0	1
CTC-559E9.8	1.4094	1.43032	0.0212553	0.982392
RP11-104J23.1	0	0	0	1
CTD-2538C1.3	0.0890084	0.192454	1.1125	1
RP11-87G24.3	0.430686	0.543643	0.336022	1
CTC-325L16.1	0.0320672	0.0359603	0.165307	1
RP11-773H22.1	0	0	0	1
AC104532.4	0	0.106516	Inf	1
CTC-782O7.2	0	0	0	1
CTC-525D6.5	0	0	0	1
CTC-459F4.3	11.657	14.4142	0.306294	0.415173
CTC-510F12.6	11.355	11.6308	0.0346205	0.971123
CTD-2587H24.5	4.14238	4.10082	-0.0145471	0.982647
AC015849.12	0	0	0	1
RP11-126O1.2	0	0	0	1
CTD-2540B15.11	0.0535894	0	-Inf	1
CTC-559E9.4	0.0550728	9.36744E-19	-55.7065	1
CTD-3252C9.2	0.152575	0.284198	0.897374	1
RP11-322E11.5	0.797169	0.32468	-1.29587	0.77844
RP11-115P21.1	0	0	0	1
RP11-21F16.1	0	0	0	1
RP11-687F6.4	0	0	0	1
MIR1302-10	0	0	0	1
CTC-232P5.4	0	0	0	1
MRPS15P2	0	0	0	1
RP11-689E3.2	0	0	0	1
CTC-507E2.2	2.43226	2.97179	0.289035	1
RP11-108P20.4	0	0	0	1
CYP4F24P	0	0	0	1
RP11-242D8.2	0	0	0	1
CCL15	0	0	0	1
RPIAP1	0	0	0	1
CTC-250I14.6	86.9643	77.2951	-0.170047	0.683634
CTD-2050I18.2	0	0	0	1
AC098474.1	0	0	0	1
RP11-323N12.5	58.9957	51.3859	-0.199237	0.947276
RP11-1064E11.1	0	0	0	1
RP5-905N1.2	0	0.0517648	Inf	1
CTD-3220F14.1	0.079344	0.100588	0.342265	1
AC006116.21	0	0	0	1
CTD-2369P2.8	2.22043	2.12275	-0.0649006	0.965047
AC004790.4	0	0	0	1
AC007787.2	0	0	0	1
CTC-461H2.2	0	0	0	1
CTD-3116E22.7	0	0	0	1
RP11-378E13.4	0.659759	0.71022	0.106327	1
AC138472.6	2.71392	0	-Inf	1
RP11-552F3.13	40.0379	31.1644	-0.361467	0.966571
AC016626.2	0.0807863	0.0875269	0.115616	1
AC007795.1	0	0	0	1
RAD51L3-RFFL	0.116356	0.10164	-0.195074	1
RP11-795H16.2	0	0	0	1
AC004152.5	3.48078	3.03382	-0.198276	0.92996
AC022153.1	0	0	0	1
RP11-219G17.6	0	0	0	1
RP11-1094M14.14	0	0	0	1
AC002115.9	0	0	0	1
RP11-905K4.1	0	0	0	1
RP11-1136J12.1	0	0	0	1
AC138430.4	0.0147912	0.0285845	0.950495	1
AC005758.1	0	0	0	1
CGB1	0.0262757	0.0103471	-1.3445	1
RP11-400F19.18	0.0766167	0.0499167	-0.618138	1
CTB-5E10.3	37.349	37.6068	0.00992593	0.991589
RPL7L1P5	0	0	0	1
AC008992.1	0	0	0	1
RP11-619I22.1	0	1.6138	Inf	1
RP11-546M21.6	0	0	0	1
AC092299.1	0	0	0	1
CTD-2554C21.2	0	0	0	1
CTC-260E6.8	0	0	0	1
RP11-258B16.1	0	0	0	1
RP11-64C12.4	0.149474	0	-Inf	1
CTD-2008P7.10	0	0.023887	Inf	1
POLR2J2	3.16397E-07	0.00000064	1.01631	1
CTC-499B15.7	0	0	0	1
MAP1LC3P	0	0	0	1
RP11-686D22.3	0	0	0	1
CTD-2587H24.10	0.254958	0.30422	0.254855	1
CTD-2553C6.1	0	0	0	1
RP11-95O2.1	0	0.017305	Inf	1
RP11-188I24.1	0	0	0	1
RP1-193H18.3	0.105489	0.0729916	-0.531295	1
RP11-973H7.4	0.0344911	0.0772969	1.16419	1
CTD-2286N8.2	0.380469	0.555393	0.545729	0.847651
RP11-807E13.3	0	0	0	1
CTB-186H2.2	0	0	0	1
RP11-358B23.1	0.146153	0.327539	1.16419	1
RP11-118B18.1	0	0	0	1
CTC-479C5.17	1.41588	1.74374	0.300489	0.872101
RP11-820I16.2	0.770168	0.207268	-1.89367	1
AC007796.1	0	0	0	1
RP11-64C12.9	0	0	0	1
RP11-653G8.1	0	0	0	1
RP11-13K12.2	0.00518629	0.145535	4.81052	1
AC004156.3	0.040061	0.0516302	0.366017	1
RP11-136H19.1	0	0	0	1
RP11-697E22.2	0.126399	0.0632092	-0.999781	1
RP11-824M15.3	0	0	0	1
CTB-55O6.4	0.0491761	0.0457995	-0.102626	1
RP11-115K3.2	0	0.00463934	Inf	1
CTD-2293H3.1	0.0232312	0.0216361	-0.102626	1
FDX1L	42.496	45.4106	0.0957032	0.917772
RP11-813F20.2	0	0	0	1
RP11-1151B14.2	0	0	0	1
THA1P	0.0210663	0.0237345	0.172054	1
RP11-27G24.1	0	0	0	1
RP11-15E18.3	0	0	0	1
EIF5AP2	0.0238288	0	-Inf	1
ZNF224	5.19762	4.30657	-0.271312	0.781376
CTD-3199J23.6	1.1041	2.02712	0.876552	0.922895
CTD-3220F14.2	0.476548	0.626406	0.394478	0.937091
AC008991.1	0	0	0	1
CTC-360P9.2	0	0	0	1
NTF6B	0	0	0	1
RP11-795H16.3	0	0	0	1
RP11-325K19.6	0	0	0	1
AC005262.2	28.4354	28.6498	0.0108367	0.991201
AC010525.5	11.2987	9.97133	-0.180299	0.966632
RP11-691H4.1	0	0	0	1
SHC1P2	0.0427746	0.026354	-0.698734	1
TAF9P3	0	0	0	1
CTC-559E9.2	0	0	0	1
