symbol	Uninfected_24.FPKM	SC35M_wt_24.FPKM	uninfected_24_SC35M_wt_24.logfc	uninfected_24_SC35M_wt_24.qvalue
MIR4757	0	0	0	1
AL138796.1	0	0	0	1
MIR4708	0	0	0	1
Metazoa_SRP	0.36785	0	-Inf	1
RP11-94B19.6	0	0	0	1
RP11-131K5.1	0.0440214	0	-Inf	1
MIR3135A	0	0	0	1
RP11-1109M24.7	0	0	0	1
Metazoa_SRP	0	0	0	1
MIR4645	0	0	0	1
MIR3661	4429.78	0	-Inf	1
RP11-690G19.3	3.20726	1.62351	-0.982223	0.000538752
Metazoa_SRP	1.46359	6.76423	2.20842	0.722911
MIR5680	0	0	0	1
AC092962.1	0	0	0	1
MIR3680-2	0	0	0	1
MIR4464	0	0	0	1
MIR3194	0	0	0	1
AL033528.1	0	0	0	1
CTD-2582D11.1	0	0	0	1
RP11-678G15.2	0	0	0	1
AC016727.1	0	0	0	1
AL353751.1	0	0	0	1
Metazoa_SRP	0	5.52084	Inf	0.366644
RP11-19P22.10	0	0	0	1
AC091738.2	0	0	0	1
RP11-321M21.1	0	0	0	1
RP11-218M11.6	0.0369788	0	-Inf	1
MIR4646	0	0	0	1
SH3GL1P1	0.312089	0.681792	1.12737	0.402861
AC068312.1	0	0	0	1
MIR4444-1	0	0	0	1
MIR3663	0	0	0	1
RP11-715F3.2	0.357839	0.129494	-1.46642	0.609192
RP1-66C13.3	0	0	0	1
Metazoa_SRP	0	0	0	1
AL137008.1	0	0	0	1
Metazoa_SRP	0	0	0	1
RP11-744K17.9	0	0	0	1
AC078816.1	0	0	0	1
AP003356.1	0	0	0	1
AL135791.1	0	0	0	1
RP11-521L9.2	0.222089	0.0538541	-2.04401	1
MIR4419A	0	0	0	1
RP1-77H15.1	0	0.0944284	Inf	1
RP11-61L19.1	0.0111436	0.0402612	1.85317	1
RP11-744K17.3	0	0	0	1
MIR548H5	0	0	0	1
MIR548AE1	0	0	0	1
RP11-449D8.3	0	0	0	1
MIR3118-1	0	0	0	1
AF196779.1	0	0	0	1
AP000868.1	0	0	0	1
AL356750.1	0	0	0	1
AC118063.1	0	0	0	1
RP11-454P7.1	0	0	0	1
RP13-104F24.1	1.0587	0.375365	-1.49593	0.435291
RP11-6N17.2	0.0199007	0.193342	3.28026	1
AL928874.1	0	0	0	1
RP11-599B13.7	0.303176	1.22604	2.01578	0.245094
AL590085.1	0	0	0	1
CTD-2200P10.1	0	0	0	1
MIR3689E	0	0	0	1
Metazoa_SRP	0	0	0	1
Metazoa_SRP	0	0	0	1
CTD-2008P7.8	0	0	0	1
AL445464.1	0	0	0	1
RP11-838N2.4	0.0868209	1.39067	4.00159	0.380149
RP11-1109M24.8	0	0	0	1
Z97055.1	0	0	0	1
AP001634.1	0	0	0	1
RP11-121A13.3	0.361281	0	-Inf	1
RP11-543H23.2	0	0	0	1
AL360007.1	0	0	0	1
RP11-862L9.3	0.249529	0.858164	1.78204	0.236764
RP11-793A3.2	0	0	0	1
AC083906.2	0	0	0	1
RP11-370A5.1	0.369709	0.647578	0.808663	0.841371
MIR4482-1	0	0	0	1
ITM2BP1	0	0	0	1
AP003096.1	0	0	0	1
MIR3910-2	0	0	0	1
AF186996.2	0	0	0	1
RP11-557B23.3	0	0.260756	Inf	1
AP000719.1	0	0	0	1
AC097506.1	0	0	0	1
AC004595.1	0	0	0	1
Metazoa_SRP	0	1.47038	Inf	1
AC116606.1	0	0	0	1
RP11-848P1.9	0.0240874	0.512922	4.41239	0.0220773
AP002761.1	307.491	0	-Inf	1
AL031005.1	0	0	0	1
MIR4517	0	0	0	1
RP6-114E22.1	0	0	0	1
RP11-19P22.8	4.19078	2.05354	-1.02911	0.190502
Metazoa_SRP	0	0	0	1
RP11-1148O4.1	0.0241163	0	-Inf	1
RP1-41C23.1	0.0314728	0	-Inf	1
RP11-1090M7.2	0	0	0	1
AL353662.4	0	0	0	1
RP11-744K17.2	0.0027819	0	-Inf	1
MIR4535	0	0	0	1
Metazoa_SRP	0	0	0	1
MIR4634	0	0	0	1
RP11-692N5.2	0.242588	0	-Inf	1
AP000301.1	0	0	0	1
AC005616.1	0	0.060062	Inf	1
CTC-268N12.2	0	0	0	1
RP1-266L20.9	0.0777951	0.0563449	-0.465395	1
AC005546.2	0.895758	1.14991	0.360341	0.956976
AKR1B1P7	0	0	0	1
RP11-173A16.2	0.0142768	0	-Inf	1
RP11-567M16.5	0	0	0	1
AD001527.5	0.0151258	0.361953	4.58072	0.506041
CTB-171A8.1	4.69376	5.69357	0.278589	0.913091
LINC00663	2.87404	0.635295	-2.17758	0.124938
RP11-1058N17.1	0	0.285979	Inf	1
AC005357.1	0	0	0	1
AC006116.22	0	0	0	1
RP5-1022P6.7	0	0.184546	Inf	1
SLC25A6P4	0	0.433713	Inf	1
CTC-448F2.6	0.0969878	0.0893658	-0.11808	1
RP1-161P9.5	0.239859	0	-Inf	1
CTC-325H20.2	0.0556097	0.136526	1.29577	1
CTC-548K16.2	0.0606249	0.173799	1.51943	1
CTC-263F14.5	0	0.0139111	Inf	1
MRPS5P4	0	0	0	1
CTD-3064H18.1	0	0	0	1
RP11-798G7.8	0.370916	0.416097	0.165829	0.938158
ACTBP9	0.0105647	0.115489	3.45044	1
RP11-15A1.7	1.04238	1.26087	0.274535	0.43064
CTC-499B15.6	0.0441116	0.188806	2.09767	1
RP11-693J15.4	0	0	0	1
RP11-154H12.2	0.0778819	0.388681	2.31923	1
RP11-434D2.7	0	0.198484	Inf	1
AC005943.4	1.61986	0.625775	-1.37215	0.784686
AC006273.7	2.03608	5.67567	1.479	0.0160169
CTB-70G10.1	0	0	0	1
RP11-400F19.8	3.2612E-159	4.66157E-190	-102.464	1
CTD-2085J24.4	1.58722	0.862319	-0.880206	0.398255
RP11-1252D15.1	0	0	0	1
AC006116.13	0	0.164695	Inf	1
AC005775.2	0.14192	0.251127	0.823339	1
RP11-332H18.3	0.0930325	0.0477098	-0.963449	1
CTD-3234P18.2	0	0.224395	Inf	1
CTC-215O4.4	0.123887	0	-Inf	1
CTC-479C5.16	0.613246	0.373468	-0.715483	0.853084
AC119403.1	0.0283076	1.14343	5.33603	0.355589
AC005559.2	6.75024	11.6072	0.782003	0.132311
AC104532.3	3.17008	13.1017	2.04716	0.416381
RP11-378E13.3	0.0940574	0.29509	1.64954	1
RP11-15E18.2	0	0	0	1
AC005262.4	0	1.82294	Inf	0.000538752
OR4G3P	0	0.0905521	Inf	1
MRPL37P1	0.00783267	0.108296	3.78933	1
RP11-799D4.4	0.36181	0.317142	-0.190107	0.846221
AD000685.1	8.21017E-06	3.66553E-14	-27.7388	1
WI2-2118C23.1	0	0	0	1
CTD-2623N2.5	0.0729956	1.01291	3.79455	0.357003
AD000091.2	0	0.131876	Inf	1
RP11-909B2.1	0	0	0	1
RP11-618P17.4	4.19513	2.93775	-0.514004	0.954004
RP11-701H16.4	0	0	0	1
RP11-820I16.3	0.0369861	0	-Inf	1
CTB-186H2.3	0	0.00513676	Inf	1
RP11-49K24.4	2.60149	5.42642	1.06066	1
AC006126.3	0	0.0764886	Inf	1
AC005786.3	25.9972	0	-Inf	1
CTD-2319I12.7	0	0	0	1
RP11-973H7.5	0	0.997759	Inf	1
RP11-400F19.6	2.53686	1.57983	-0.683269	0.632925
AC005625.1	0	0	0	1
FXYD1	0.675121	0.826252	0.291436	0.879447
RP11-712P20.2	0	0	0	1
AARSD1	30.6472	38.9621	0.346315	0.52257
RP11-116O18.1	0	0.075296	Inf	1
RP11-773H22.4	6.68839	4.76526	-0.489103	0.757683
RP11-806H10.4	6.89062	9.75558	0.501593	0.13646
OR4F8P	0	0	0	1
AC015849.15	0.0153533	0.0364498	1.24736	1
CTD-3162L10.3	0	0	0	1
AD001527.4	4.59539	10.048	1.12864	0.124043
CTC-425F1.2	0	5.52823	Inf	0.428793
AC079466.1	0.00203318	0	-Inf	1
CTC-459F4.5	0	0	0	1
CTD-2369P2.5	0.0535956	0.149297	1.478	1
RP11-1072C15.2	0	0	0	1
RP11-552F3.4	0.181253	0.139982	-0.372762	1
RP11-799D4.2	0	0.0748381	Inf	1
CTC-232P5.1	0.448679	0.494788	0.141125	0.971496
RP11-23B5.1	0	0	0	1
CTD-2329C7.2	0	0	0	1
RP11-354P11.8	0	0	0	1
RP11-749H17.1	0	0	0	1
FTLP5	0	0.165645	Inf	1
AC004528.4	0.0485464	0.21661	2.15766	1
RP11-178C3.3	0.515736	0.627264	0.28244	0.927559
RP4-657D16.3	3.87202	4.85808	0.3273	0.877973
RP11-127I20.7	0.0329463	0.277209	3.07279	1
RP11-703I16.3	0	0	0	1
TCEB3CL2	0	0	0	1
RP11-886H22.1	0.116057	0.117543	0.0183492	1
RP11-936I5.1	0	0	0	1
AC015849.16	0.239847	0.07413	-1.69398	1
RP11-27G24.3	0	0	0	1
AC006538.4	5.60541E-18	5.18603E-10	26.4632	1
RP11-242D8.1	2.66334	4.62684	0.79679	0.437647
CTC-507E2.1	0.00278758	0.0181334	2.70157	1
CTD-2659N19.4	0	0	0	1
AC002984.2	0.0566219	0.36833	2.70157	1
CTC-448F2.4	0.0480683	0.04054	-0.24574	1
CTB-31O20.3	0.280649	0.243938	-0.202253	1
AC138430.2	0	0	0	1
RP11-120M18.2	0.585505	0.40938	-0.516238	0.882523
RP11-108P20.1	0.672402	1.08733	0.693392	0.382646
CTB-50L17.16	0.275276	2.66803	3.27682	0.475733
CTC-360P9.1	0	0.0777832	Inf	1
CTD-2171N6.1	0	0	0	1
CTD-2081K17.2	0	0	0	1
RP11-800A18.4	0	0	0	1
RP11-75C10.9	0.0202916	0.0213416	0.0727861	1
AC010525.7	0.22333	0.25093	0.168109	1
NTF6A	0	0.0745506	Inf	1
AC011558.5	120.683	208.964	0.792031	0.0773682
ZNF223	0.16246	0.0292743	-2.47238	1
LRRC37A16P	3.96071	5.71725	0.529562	0.419702
CTD-2588C8.8	0.292341	0.399019	0.448806	1
AC015849.19	1.041	0.577528	-0.850002	0.878834
RP11-92C4.3	0	0	0	1
AC011524.2	0	0	0	1
RP11-619L19.1	0	0	0	1
AC092299.7	0.0928998	0	-Inf	1
CTB-50L17.7	0.38704	1.53737	1.9899	0.738466
AC005336.2	0	0	0	1
RP11-807E13.2	0	0	0	1
CTD-2562J15.4	0.21548	0.327246	0.602819	1
RP11-384O8.1	0	0	0	1
RP11-1094M14.10	0	0	0	1
AC005559.3	0.348624	0.653472	0.906454	0.532518
AC005757.7	0.0212754	0.105922	2.31574	1
RP11-1096D5.2	0	0	0	1
RP11-58G13.1	0	0	0	1
RP11-35G9.3	0.853094	1.02997	0.271819	0.651825
ZNF850	0.0179248	0.281092	3.97101	1
CTD-3193K9.4	0.429332	0.845383	0.97751	0.655527
CTB-91J4.3	0.0352867	0.227842	2.69084	1
AC005757.6	0	0	0	1
AC006126.4	0	0	0	1
RP11-1094M14.9	0	0	0	1
RP11-589P10.7	0.685842	1.49489	1.12409	0.856753
RP11-566K11.7	2.02446	1.24397	-0.702584	0.917583
AC002398.13	11.1759	5.6896	-0.973994	0.217654
RP11-128P17.2	0	0	0	1
CTB-30L5.1	0	0	0	1
CTD-3162L10.1	0.0187078	0.173802	3.21574	1
CTD-2540B15.10	0	0.430995	Inf	1
RP11-486P11.1	0	0	0	1
AC005336.4	0.326303	0.722324	1.14643	0.0775697
RP11-456O19.2	0	0	0	1
RP11-15A1.3	0.00446014	0.0695407	3.9627	1
UQCR11	33.8757	69.859	1.04419	0.00103163
PTGES3L	2.51509	3.734	0.570114	0.558605
RP11-760L24.1	0	0	0	1
CTD-2659N19.10	6.35632	10.6789	0.748502	0.866593
AC006130.3	0.0992259	0.143989	0.537174	1
RP1-212G6.7	8.74969	18.5844	1.08679	0.112603
CTD-2246P4.1	0	0.453384	Inf	0.000538752
RP11-866E20.1	0	0.0970236	Inf	1
CTB-75G16.3	0.103895	0.558303	2.42593	0.269749
CTD-2562J15.1	3.23917E-07	0.000469733	10.502	1
RP11-64C12.8	0.0811809	0.0424199	-0.936401	1
RP11-10K17.6	0	0	0	1
RP11-165E7.1	0.0525323	0	-Inf	1
AC005256.1	7.63198	9.09502	0.253019	0.778665
RP11-1094M14.5	0	0	0	1
RP11-434D2.3	0.00406987	0.0264228	2.69873	1
RP11-64C12.2	0	0	0	1
RP11-127I20.5	0.0414658	0.128254	1.62901	1
RP11-666A8.9	0.104186	0.0801358	-0.378636	1
RP11-820I16.1	0.29164	0.873928	1.58332	0.613926
CTB-175E5.4	5.60783	5.10487	-0.135568	0.895088
CTC-400I9.2	0	0	0	1
CTC-510F12.2	0.847953	1.64712	0.957891	0.664032
AC079005.2	0	0.0368241	Inf	1
RP11-666A8.11	0	30.2749	Inf	0.0175605
RP11-15J10.9	0	0	0	1
AC131056.6	0	0	0	1
RP11-115N12.1	0.0653472	0	-Inf	1
CTC-499B15.8	0	0	0	1
AC005789.9	0.309379	0.590682	0.933005	1
CTD-2630F21.2	0	0.116997	Inf	1
CTB-25B13.9	3.14073	2.70227	-0.216926	0.939498
CTD-2105E13.13	0.135586	7.77291	5.84117	0.41426
CTC-360P9.5	0	0	0	1
CTD-2319I12.5	0.115186	0	-Inf	1
CTD-2537I9.13	0.171335	0	-Inf	1
RP11-309E23.2	0	0	0	1
RP11-325K19.1	0	0	0	1
NTF6G	0	0.172378	Inf	1
ILF3-AS1	3.21467	12.1181	1.91442	0.000538752
RP11-846C15.2	0	0	0	1
RP11-686D22.7	0	0	0	1
AC010510.2	0	0	0	1
TBC1D3P1-DHX40P1	0.065145	0.076396	0.229842	1
CTD-2369P2.4	105.651	171.039	0.695025	0.14831
CTD-3116E22.4	1.92751	5.74578	1.57577	0.0144557
AC011526.1	0	0.0223973	Inf	1
RP11-861E21.1	13.2397	0	-Inf	1
CTD-2378E21.1	0	0	0	1
CTD-2587H24.4	0.591322	1.3917	1.23483	0.369871
AC008993.2	1.45148	2.56549	0.821714	0.221937
RP11-839G9.1	3.53275	3.17133	-0.155706	0.945853
AF038458.4	0.508147	1.11092	1.12844	1
CTB-129P6.11	0.114199	0.516702	2.17779	1
CTD-3064H18.2	0	0	0	1
RP11-64C12.7	0	0	0	1
AC010525.4	0.12466	2.59345	4.3788	0.535496
CTB-91J4.1	0.61305	0.87544	0.514005	0.855453
RPL10P15	0.908302	2.82619	1.63762	0.633756
AD000671.6	0.26893	0.155912	-0.786502	1
CTD-2020K17.1	17.0482	9.25923	-0.880657	0.328485
AC004490.1	0.00333219	0.175393	5.71798	1
CTD-2357A8.3	10.1798	14.7826	0.538195	0.0175605
CTD-3113P16.5	6.37954	3.79655	-0.748764	0.35806
CTB-31O20.6	0.0902968	0	-Inf	1
RP11-795F19.5	0.799756	0.865889	0.114622	0.968343
RNF157-AS1	0	0	0	1
OR1AC1P	0	0	0	1
CTD-2540B15.9	0.156864	0	-Inf	1
RP11-332H18.5	0.0494823	0.208171	2.07279	1
HMGB3P27	0	0.558753	Inf	0.000538752
AC011518.2	0	0	0	1
RP11-146N18.1	0	0	0	1
AD000091.3	0	0	0	1
RP11-53B2.3	0	0	0	1
RP11-15K2.2	0	0	0	1
AC005954.3	0.425923	0.362366	-0.233143	1
AC005262.3	0.113894	0	-Inf	1
RP11-322E11.6	0.2216	0.259739	0.229109	1
CTB-31O20.8	0.304737	0.524232	0.782642	0.924204
CTD-3162L10.5	0.0120754	0	-Inf	1
RP11-677O4.6	1.81789	1.22166	-0.57342	0.784348
AC067968.3	0.0622184	0	-Inf	1
AC006116.14	0	0	0	1
RP11-383D22.1	0	0	0	1
CTC-548K16.1	7.78794	5.19594	-0.583859	0.00948013
AC005777.3	0	22.8252	Inf	0.0520946
CTC-550B14.6	37.7167	0.1875	-7.65217	0.203603
RP11-411B10.2	0.108497	0.0954479	-0.184874	1
hsa-mir-2117	0.0409214	0	-Inf	1
CTD-2528L19.6	0.530272	0.368666	-0.524418	0.48943
RP11-325K19.5	0	0	0	1
OR1M4P	0	0	0	1
TPMTP1	0	0	0	1
CTB-54O9.9	0.570515	0.555444	-0.0386243	0.982819
AC004528.5	0	0	0	1
AC005391.2	0.172721	0.37596	1.12214	1
RP11-1072C15.4	0.165836	0.297048	0.84094	1
AC005943.5	3.16559	5.21929	0.721377	0.000538752
RP11-815J4.4	0	0	0	1
AC084219.3	0.00459109	0	-Inf	1
AC005336.1	0	0	0	1
RP11-78A19.3	39.5304	47.3999	0.261921	0.623254
RP11-527L4.5	0	0	0	1
RP11-687F6.1	0.0469378	0.100103	1.09266	1
RP11-318A15.7	0	2.19987E-207	Inf	1
CTB-55O6.12	3.61492	2.57908	-0.48711	0.727798
CALM2P1	0	0	0	1
CTC-260F20.5	0.110636	0.633693	2.51797	1
RP11-397A16.3	0	0	0	1
CTC-512J12.6	0.0305526	0.907202	4.89206	0.459588
CTC-510F12.4	0.0228671	0	-Inf	1
RP11-879F14.1	0	0	0	1
CTB-179K24.3	6.36944	4.99283	-0.351307	0.765811
RP11-756J15.3	1.11967	2.57313	1.20045	1
CTC-260F20.7	0	0.777388	Inf	1
ZNF763	0.0952577	0.370335	1.95892	1
AC007136.1	0	10.8794	Inf	0.454696
RP11-428O23.1	0	0	0	1
RP11-382N13.5	0	0	0	1
AC010525.6	0.51182	0.871008	0.767051	0.913136
RP1-200G19.1	0	0	0	1
PTP4A2P1	1.25439	2.48555	0.986582	0.238065
RP11-767C4.1	0	0	0	1
CTC-512J12.4	2.88623E-80	3.46792E-30	166.361	1
ATP5LP7	0	1.46309	Inf	0.0549395
AC002314.4	0	0.307627	Inf	1
RP11-15A1.2	0.0373855	0.163465	2.12844	1
AC006116.12	0	0	0	1
RP11-116O18.3	0	0	0	1
RP1-193H18.2	4.49899	2.34125	-0.942322	0.000538752
RP11-813F20.4	0	0	0	1
CTC-429L19.3	0.392808	0.82535	1.07118	1
RP11-798G7.6	1.79328	1.18375	-0.599239	0.78234
RP11-861E21.2	0.234301	0.119506	-0.971282	1
AC005624.2	0	0.44892	Inf	1
RP11-797E24.3	0	0	0	1
SNRPGP4	2.40787	0	-Inf	1
AC011518.1	0	0	0	1
AC005954.4	0.0679978	0.147428	1.11645	1
LCN6	0	0	0	1
RP11-264B14.1	0.195221	0	-Inf	1
RP11-693L9.2	0	0	0	1
CTD-2588C8.6	0.0786679	0	-Inf	1
RP5-1067M6.3	0	0.724732	Inf	1
CTD-2659N19.9	0.0995419	0.397684	1.99825	1
AC007773.2	0.591757	1.72202	1.54103	0.0501676
CTC-265F19.3	0	0	0	1
RP11-685A21.1	0	0.146829	Inf	1
AC010642.1	0.350537	0.319792	-0.132433	1
RP11-88I18.4	0	0.0644063	Inf	1
AC005336.5	0	0	0	1
AC010504.2	0.822175	0.459586	-0.839111	0.801948
CTC-260E6.9	0	0	0	1
CTD-2132N18.2	0.949041	0.64638	-0.554088	0.941426
RP11-194N12.2	0	0.247146	Inf	1
AC005597.1	0	0	0	1
AC005498.4	0	0	0	1
RP11-383D22.2	0.182122	0.00791504	-4.52417	1
RP11-126O1.5	0.2005	0.381139	0.92672	0.869737
RP11-640I15.2	0	0	0	1
IER3IP1	0.351555	12.2942	5.12809	0.510013
RP11-376M2.2	0.0191828	0.202594	3.4007	1
AC005786.5	0.438624	0	-Inf	0.476641
CTB-31O20.9	1.89609	2.77631	0.550138	0.535496
RP11-54A1.2	0	0	0	1
CTB-184G21.1	0	0.195069	Inf	1
ZNF861P	0	0	0	1
RP11-618P17.3	2.09972	2.13131	0.0215453	0.990368
AC092299.6	0.0229997	0.097601	2.08528	1
AC093074.1	0	0	0	1
RP11-794M8.1	0.0566217	0	-Inf	1
AC011524.3	0	0	0	1
CYP4F10P	0	0	0	1
AC069278.4	0.683442	1.33394	0.964807	0.142338
AC005307.3	0	0.00631384	Inf	1
CTB-31O20.4	1.03209	0.950741	-0.118446	0.96699
CTD-2085J24.5	0	0.514066	Inf	1
RP11-798G7.7	0.105944	0.0337499	-1.65034	1
RP11-64C12.6	0	0.901809	Inf	0.000538752
CTD-2319I12.4	3.06579	7.13011	1.21766	0.000538752
RP11-973H7.3	0.343878	0.476639	0.471	0.956569
RP11-118B18.2	0	0.246908	Inf	1
AC139100.3	0.174418	0.365326	1.06663	0.266287
RP11-712C7.1	0	0	0	1
RP11-209M4.1	0	0.0319302	Inf	1
CTD-2162K18.5	0.0472992	0.0502748	0.0880203	1
CTB-50L17.5	0	0	0	1
RP11-1151B14.4	0.24568	0.0564588	-2.12151	1
CTC-448F2.3	0	0	0	1
CTD-2008P7.9	0.00388894	0.0232202	2.57793	1
CTD-2162K18.4	0.00524083	0.0355689	2.76275	1
RAB5C	4.96121	3.95929	-0.325451	0.950361
CTC-232P5.3	0	0	0	1
RP11-75C10.7	0	0	0	1
CTC-459F4.6	0.51135	0.333824	-0.615224	0.925882
CTC-550B14.7	8.25993	11.6182	0.492191	0.763242
AC004475.1	0.0339032	0.0282561	-0.262861	1
CTD-3199J23.4	0.00325125	0.0580688	4.1587	1
AC007204.2	0	0	0	1
RP11-2N1.1	0	0	0	1
AC139100.2	2.12559	2.63182	0.308202	0.581041
RP11-686D22.2	0	0.689441	Inf	1
RP5-1052I5.1	0.0420198	0.223223	2.40934	1
CTC-543D15.3	0	0.051587	Inf	1
CTD-2006C1.12	0.105213	0.224008	1.09024	1
CTD-2562J15.6	0.0287902	0.394901	3.77784	1
AC009005.3	491.259	590.884	0.266391	0.327803
CTD-2342J14.6	0.547308	1.00957	0.883323	0.581516
MAP3K14-AS1	1.45884	4.5297	1.63459	0.276069
RP11-879F14.2	0	0.0445803	Inf	1
RP11-332H18.4	3.38805	7.65594	1.17612	0.447344
RP11-793H13.10	1.57085E-37	0.015466	116.245	1
CTB-129P6.4	0.406589	1.0208	1.32805	0.843286
AC005306.3	2.34777	4.72098	1.00779	0.647228
RP11-397A16.1	0.641975	0.576747	-0.154577	0.948637
RP5-951N9.2	0	0.0707457	Inf	1
RP11-794M8.2	0	0	0	1
RP11-567M16.1	0.00725287	0.0234379	1.69222	1
RP13-890H12.2	6.17107	4.08081	-0.596665	0.218349
CTD-2623N2.11	0.336394	0.121083	-1.47416	1
AC092192.1	0.0114871	0.106848	3.21747	1
CTB-186G2.1	0.276757	0.179413	-0.625331	1
RP11-703I16.2	0	0	0	1
RP11-8H2.1	0	0	0	1
CTD-2319I12.3	0.0301694	0.204756	2.76275	1
CTD-2540B15.8	0.0354824	0	-Inf	1
AC006116.19	0	0	0	1
CTB-66B24.1	0	0	0	1
AC005265.1	0	0	0	1
RPL23AP77	0	0	0	1
RP11-178C3.2	0.132347	0.624645	2.23871	0.661071
CTD-2369P2.12	7.4102	8.46407	0.191839	0.826906
AC004637.1	0.0954941	0	-Inf	1
CTD-3113P16.7	0	0	0	1
RP11-333J10.2	0	0	0	1
AF038458.2	0.0407027	0.0851586	1.06503	1
AC004510.3	62.2723	123.943	0.993018	0.0537376
CTD-2630F21.1	1.35705	1.24646	-0.122641	0.931532
OR4G1P	0	0	0	1
RP11-99A1.2	0	0	0	1
RP11-1094M14.7	0.0437205	0	-Inf	1
RP11-142I20.1	0	0	0	1
AC104532.2	5.40482E-05	2.58371E-13	-27.6402	1
RP11-686D22.6	0	0	0	1
RP11-879F14.3	0	0	0	1
CTB-25B13.12	14.135	9.85707	-0.520041	0.326008
RP11-178C3.1	0.0452742	1.13004	4.64154	0.633412
CTD-2528L19.3	0	3.05065	Inf	0.533285
AC005780.1	0	0	0	1
RP11-1094M14.11	5.72506	10.7266	0.905832	0.000538752
SCARNA17	0.00617718	0.055738	3.17364	1
SLC25A1P5	6.1625	7.00346	0.184551	0.807172
RP11-411B10.5	0	0	0	1
RP11-397A16.2	0	0	0	1
AC015849.14	0	0.648057	Inf	0.399983
CTD-2008L17.1	0.0372146	0	-Inf	1
AC002398.12	0	0	0	1
AC131056.5	0	0	0	1
AC005258.3	1.02496	1.01872	-0.00881991	0.991557
CTD-2596O15.1	0.182767	0	-Inf	1
RP11-677O4.7	0.0064055	0.0147205	1.20045	1
CTD-2534I21.8	0.0115946	0.13182	3.50705	1
CTB-60B18.6	0.00956547	0.0747411	2.96599	1
RP11-773H22.2	0	0.0481611	Inf	1
CTC-782O7.1	0	0	0	1
KB-7G2.9	0	0.078788	Inf	1
CTD-2081K17.1	0	0	0	1
RP11-242D8.3	22.3156	11.0209	-1.01781	0.850155
RP11-640A1.3	0	0	0	1
RP11-552F3.10	0.124369	0.248332	0.997642	1
CTC-499B15.4	9.84131E-08	0.0441735	18.7759	1
CTB-39G8.3	0.685882	0.582044	-0.236832	0.972001
CTD-2293H3.2	0.0298371	0.285061	3.2561	1
EIF5AP3	0	0	0	1
AC015849.13	0.0658696	0.581032	3.14093	1
CTB-179K24.4	0.468705	2.15133E-17	-54.2743	0.63581
RP11-686D22.9	0	0	0	1
RP1-178F10.3	11.019	6.28745	-0.809449	0.00844291
SH3GL1P3	1.27455	2.18881	0.780159	0.366644
CTD-2162K18.3	0.00445074	0.00968789	1.12214	1
RP11-749H17.2	0	0	0	1
RP11-323N12.1	0.413984	0.813061	0.973786	0.474552
RP11-411B10.3	0.359633	0.334493	-0.10455	0.979556
AC004528.3	0	0	0	1
RP11-1094M14.12	0	0.112494	Inf	1
ZNF585B	0.212396	5.70757E-10	-28.4712	1
LOC100421166	0	0	0	1
CTD-3162L10.4	0	0	0	1
RP11-47L3.1	0	0	0	1
KCNJ2-AS1	0.00828451	0.0610169	2.88072	1
RP11-53B2.5	0	0	0	1
UPK3BL	2.33865	3.32677	0.508442	0.238728
RP11-1094M14.8	0	0	0	1
CTD-2623N2.3	0	0.0861625	Inf	1
RP11-712C7.2	0	0	0	1
AC005330.2	0.432085	0.272716	-0.663913	0.843347
CTD-2231E14.5	0	1.21626	Inf	0.00629617
LINC00669	1.33489	0.926227	-0.527281	0.043562
CTB-186G2.4	0	3.45313	Inf	0.416481
ATP5LP6	0	0	0	1
CTC-400I9.3	0	0	0	1
CTC-548K16.5	268.506	198.778	-0.433796	0.763483
RP11-697E22.3	0	0	0	1
CTD-2086O20.3	0	0	0	1
RP11-325K19.2	0	0	0	1
CTC-260E6.6	3.71331	5.33607	0.523071	0.11439
RP11-1072C15.3	0	0	0	1
CTB-50L17.14	0	0.00000034	Inf	1
CTD-2240E14.4	0.12425	0.245929	0.985003	1
AF038458.5	0	0.0646207	Inf	1
CTC-459F4.7	0	0	0	1
RP11-635N19.1	1.50108	3.06533	1.03004	0.651825
RP11-1151B14.3	0	0	0	1
CYP4F9P	0	0	0	1
RP11-691H4.3	0	0	0	1
CTB-175E5.7	0	0	0	1
AC074212.6	4.79453	4.51194	-0.087642	0.983376
RP11-845C23.3	1.30832	2.29499	0.810772	0.662411
RP11-873E20.1	0.0197607	0.834038	5.39941	0.545054
AC006130.4	0	1.19028	Inf	1
RP11-456O19.5	0	0.0728508	Inf	1
RP11-325K19.3	0	0	0	1
RP11-396N11.1	0	0	0	1
RP11-619L19.2	0	0	0	1
AD000864.5	0	0	0	1
RP11-49I11.2	0.204171	0.329825	0.691927	1
CTC-296K1.4	0	0.316995	Inf	1
CTD-2189E23.2	0	0	0	1
CTD-2050I18.1	0	0	0	1
CTB-50L17.2	0	0.294585	Inf	1
RP11-567M16.2	0.0326087	0	-Inf	1
CTD-2518G19.3	0.102234	0.561574	2.4576	0.426615
RP11-973H7.2	32.2071	34.009	0.0785388	0.907538
CTC-265F19.2	0	0	0	1
RP11-636O21.1	0.0114111	0	-Inf	1
RP11-456K23.1	0.133838	0.0314675	-2.08856	1
CTC-503J8.2	0	0	0	1
CTD-2319I12.2	0.276021	0.638744	1.21046	0.799953
CTC-239J10.1	0.0780431	0	-Inf	1
CTC-444D3.7	0	0	0	1
CTC-559E9.6	0.969828	1.57356	0.698232	0.4295
RP11-527L4.6	0	0	0	1
AC005498.3	0	0	0	1
